id_nodo; timestamp; temperatura; humedad; CO2; volatiles
NOMBRE;1650886996927;25.00;40.00;752.00;53.00
NOMBRE;1650887014852;25.00;40.00;706.00;46.00
NOMBRE;1650887030206;25.00;40.00;714.00;47.00
NOMBRE;1650887045501;25.00;39.00;666.00;40.00
NOMBRE;1650887060798;25.00;39.00;646.00;37.00
NOMBRE;1650887076101;25.00;39.00;612.00;32.00
NOMBRE;1650887091411;25.00;39.00;653.00;38.00
NOMBRE;1650887106706;25.00;39.00;646.00;37.00
NOMBRE;1650887122000;25.00;39.00;603.00;30.00
NOMBRE;1650887137295;25.00;40.00;577.00;26.00
NOMBRE;1650887152597;25.00;41.00;545.00;22.00
NOMBRE;1650887167897;25.00;40.00;502.00;15.00
NOMBRE;1650887183212;25.00;39.00;569.00;25.00
NOMBRE;1650887198510;25.00;38.00;515.00;17.00
NOMBRE;1650887213969;25.00;38.00;495.00;14.00
